wp_post_id,name,price,lessons_count
3148,Курс PM Project Management Направление: Project Management,000,30
3148,курс WW Writing For The Web Направление: Content Marketing,000,30
3156,"Дизайн интерьера с выездной практикой, дистанционное обучение",000,00
3156,"Графический дизайн, интенсив",000,00
3156,"Дизайн аксессуаров, интенсив",000,00
3156,"Дизайнер-декоратор, интенсив",000,00
3156,"Дизайн интерьера, интенсив",000,00
3156,"Дизайн интерьера, профессионал",000,00
3156,"Ландшафтный дизайн, интенсив",000,00
3156,"Ландшафтный дизайнер, профессионал",000,00
3156,"Предметный дизайн мебели, интенсив",000,00
3156,"Fashion дизайн, интенсив",000,00
3156,"Фешн дизайн, профессионал",000,00
3162,Офисные программы,000,00
3162,Программирование,000,00
3162,Инженерная графика,000,00
3162,3D Моделирование,000,00
3162,Дизайн,000,00
3162,Создание сайтов,000,00
3162,Front-End,000,00
3162,Компьютерная графика,000,00
3162,Монтаж видео и звука,000,00
3162,ИНТЕРНЕТ МАРКЕТИНГ,0,0
3171,МАТЕМАТИКА PRO,000,00
3171,ТЕОРІЯ ЙМОВІРНОСТЕЙ,000,00
3171,МАТЕМАТИЧНА СТАТИСТИКА,000,00
3171,PYTHON-LIBS,000,00
3171,ОСНОВИ МАШИННОГО НАВЧАННЯ,000,00
3171,SIGNAL PROCESSING,000,00
3171,IMAGE RECOGNITION,000,00
3171,BIG DATA,000,00
3171,TIME-SERIES ANALYSIS,000,00
3171,DATA MINING,000,00
3171,PARALLEL PROGRAMMING,000,00
3171,DEEP LEARNING,000,00
3171,BUSINESS INTELLIGENCE,000,00
3175,HR менеджер,000,00
3175,HR IT менеджер,000,00
3175,HR Маркетолог,000,00
3175,Менеджер по обучению,000,00
3175,Рекрутер,000,00
3175,Сорсер-Рекрутер,000,00
3175,Head of Recruitment,000,00
3175,HR Generalist,000,00
3175,HR Бизнес партнер,000,00
3175,HR Директор,000,00
3175,HR Аналитик,000,00
3175,People Partner,000,00
3175,Total Rewards,000,00
3175,Эффективный сотрудник,000,00
3175,People Manager,000,00
3175,Финансовый директор,000,00
3175,HR MBA,000,00
3175,HR Сертификация aPHRi,000,00
3175,HR Сертификация PHRi,000,00
3175,HR Сертификация SPHRi,000,00
3185,"Авторский курс Гаркавенко Т. В. ""Бухгалтерский учет + 1С Бухгалтерия + Главный бухгалтер + М.Е.Док""",000,00
3185,«Бухгалтерский учет+1С:Бухгалтерия+Главный бухгалтер+M.E.Doc» в формате дистанционного + онлайн обучения,000,00
3185,"""Бухгалтерский учет + 1С Бухгалтерия + Главный бухгалтер + М.Е.Док""",000,00
3185,Курс оператора 1С Бухгалтерия 8.3  (Редакция 2.0),000,00
3185,Курс главного бухгалтера  (модуль 1),000,00
3185,Курс главного бухгалтера  Модуль 2,000,00
3185,"""Бухгалтерский учет для начинающих +    1С Бухгалтерия """,000,00
3185,Учет и отчетность предпринимателей (ФЛП) +  1С Бухгалтерия 8.3,000,00
3185,Внешне-экономическая деятельность для бухгалтера,000,00
3185,Курс 1С Бухгалтерия 8.3  (Редакция 2.0),000,00
3247,Python для начинающих,000,00
3247,Математика для DS ,000,00
3247,Django с нуля,000,00
3247,Автоматизация тестирования,000,00
3247,"""Поколение Python"": курс для начинающих",000,00
3247,Основы программирования,000,00
3247,ЕГЭ по математике,000,00
3247,ЕГЭ по информатике,000,00
3247,Школьный курс алгебры,000,00
3247,Школьный курс геометрии,000,00
3247,Основы SQL,000,00
3247,Программирование для опытных,000,00
3247,Тестирование ПО,000,00
3247,Программирование для начинающих,000,00
3247,Основы HTML5 и CSS3,000,00
3247,Программирование на языке C++,000,00
3247,Биология и медицина,000,00
3247,Информатика,000,00
3247,Математика,000,00
3247,Статистика и анализ данных,000,00
3247,Гуманитарные науки,000,00
3249,Основы торговли на валютном рынке Форекс,000,00
3249,Торговая стратегия «Базовый принцип»,000,00
3249,Вводный семинар по платформе MetaTrader,000,00
3249,Технический анализ: графические методы,000,00
3249,Скальпинг с профессионалом,000,00
3249,Торговая стратегия «Ступени МАГа»,000,00
3249,Знакомство с торговой стратегией Hunter,000,00
3249,Практический трейдинг,000,00
3249,Стратегия VSA,000,00
3249,Торговая стратегия Profit Scalper.,000,00
3258,Обучение Форекс,000,00
3258,Обучение трейдингу в TeleTrade,000,00
3261,Курс для начинающих,000,00
3261,Курс для опытных,0,0
3263,Курс Базовый xBasic,000,00
3263,Курс Продвинутый xAdvanced,000,00
3263,Курс xPro,000,00
3334,Курси макіяжу,0,0
3334, Курси татуажу,0,0
3334,Курси манікюру,0,0
3334,Курси педикюру,0,0
3334,Курси перукарів,0,0
3334,Курси косметології,0,0
3334,Курси масажу,0,0
3334,Художній розпис та дизайн нігтів,0,0
3334,Курси депіляції ,0,0
3334,Курси нарощування/ламінування/ботоксу/завивки вій,0,0
3334,Курси Бровистів,0,0
3608,ПАРИКМАХЕР-МОДЕЛЬЕР,0,0
3608,ВИЗАЖ,0,0
3608,НОГТЕВАЯ ЕСТЕТИКА,0,0
3608,МАСАЖ,0,0
3608,КОСМЕТОЛОГИЯ,0,0
3608,ШУГАРИНГ,0,0
3608,ДИЕТОЛОГИЯ,0,0
3611,Справжній бухоблік,0,0
3611,Приватний підприємець,0,0
3611,Корпоративне навчання,0,0
3611,Бухгалтерські мандри,0,0
3611,Бухгалтерські семінари,0,0
3611,Онлайн навчання,0,0
3617,Курси перукарів,0,0
3617,Курси візажу,0,0
3619,Базовий курс з нарощення вій Львів,0,0
3619,Базовий курс косметолога Львів,0,0
3619,Базовий курс візажу у Львові,0,0
3619,Базовий курс перукарів у Львові,0,0
3619,Курси плазмоліфтингу у Роял академії,0,0
3619,Курси мезонитки у Львові у Роял академії,0,0
3619,Курси ботулінотерапії у Роял академії,0,0
3619,Курси контурної пластики у Львові,0,0
3619,Курси біоревіталізації у Львові,0,0
3619,Курси остеопатії,0,0
3622,Стань перукарем! Базове навчання перукарів,0,0
3622,Технологія продуктів,0,0
3622,Техніки фарбування,0,0
3622,Зачіски. Укладки,0,0
3622,Додаткова освіта,0,0
3622,ESTEL Travel & Education,0,0
3622,Чоловічі стрижки,0,0
3624,Мастер маникюра и педикюра,0,0
3624,Экспресс парикмахер,0,0
3624,Женский мастер,0,0
3624,Barber с «нуля»,0,0
3624,Парикмахер-универсал с «нуля»,0,0
3624,Мастер депиляции,0,0
3624,Мастер вечерних и свадебных причесок (минигруппы),0,0
3624,Курс ажурные косы (индивидуально),0,0
3624,Курс Парикмахер-Стилист (индивидуально),0,0
3624,Парикмахер универсал. Курс выходного дня (минигруппы),0,0
3624,Наращивание волос (индивидуально),0,0
3624,Выравнивание волос,0,0
3624,Визажист стилист,0,0
3626, Медична косметологія,0,0
3626,Ін‘єкційні методики,0,0
3626,Ботулінотерапія,0,0
3626,Професійний візаж,0,0
3628,Вебінар:  Аналіз проблем в обліку при складанні звітності 1-НС за 2020,0,0
3628,Модуль 2  Основи бухобліку,0,0
3628, Модуль 3  На ТИ з бухобліком,0,0
3628,"Модуль 4   ""Податки для чайників""",0,0
3628,Курс: «ОСОБЛИВИЙ БУХОБЛІК ДЛЯ МЕДИЧНИХ КНП»,0,0
3628,Вебінар:  Облік та звітність 2020,0,0
3628,Вебінар:  ПДВ - річний перерахунок: теорія і практика,0,0
3628,Модуль 1  Первинні документи,0,0
3628,Практикум: Бухгалтерія ФОПа  ФОП від реєстрації до ліквідації,0,0
3628,Практикум: Бухгалтерія ФОПа  «Простіше не буває» – Єдиний податок для ФОП,0,0
3628,Практикум: Бухгалтерія ФОПа  Загальна система оподаткування для ФОПа,0,0
3628,Практикум: Бухгалтерія ФОПа  Облік та оплата праці у ФОпа,0,0
3628,Профі   з Податку на прибуток,0,0
3628,"Вебінар ""СОБІВАРТІСТЬ"" правила формування та відображення в обліку",0,0
3628,Практикум  «PROFI З ПОДАТКУ НА ДОДАНУ ВАРТІСТЬ»,0,0
3628,"КУРС ""ПРАКТИЧНА БУХГАЛТЕРІЯ ВІД ЧАЙНИКА ДО PROFI""",0,0
3628,"ВСТУП В БУХГАЛТЕРСЬКИЙ ОБЛІК 4 ПРАКТИЧНИХ ЗАНЯТТЯ, ЯКІ ДОПОМОЖУТЬ РОЗПОЧАТИ РОБОТУ В БУХГАЛТЕРІЇ",0,0
3631,Бізнес-школа управління житлом,0,0
3631, Ефективна стратегія для малого бізнесу,0,0
3631,Лабораторія бізнес-процесів,0,0
3631,Інтернатура бізнесу 2.0,0,0
3631,Курс BRIT System,0,0
3631,Бізнес-консультації,0,0
3631,ДІілове слово,0,0
3633,ГРАФІЧНИЙ ДИЗАЙН. БАЗУС. ONLINE,0,0
3633,АКАДЕМІЯ ДИЗАЙНУ ІНТЕР'ЄРУ,0,0
3633,ДИЗАЙН ІНТЕР'ЄРУ. БАЗУС - ONLINE,0,0
3633,АКАДЕМІЯ ЛАНДШАФТНОГО ДИЗАЙНУ,0,0
3633,АКАДЕМІЯ ГРАФІЧНОГО ТА ВЕБ-ДИЗАЙНУ,0,0
3633,АКАДЕМІЯ FASHION-ДИЗАЙНУ,0,0
3633,ОСНОВИ ДИЗАЙНУ ІНТЕР'ЄРУ,0,0
3633,ДИЗАЙН ІНТЕР'ЄРУ. БАЗУС,0,0
3633,ДИЗАЙН ІНТЕР’ЄРУ. БАЗУС+ПРОФІ,0,0
3633,АКАДЕМІЯ ДИЗАЙНУ ІНТЕР'ЄРУ,0,0
3633,АКАДЕМІЯ ЛАНДШАФТНОГО ДИЗАЙНУ,0,0
3633,ЛАНДШАФТНИЙ ДИЗАЙН. БАЗУС-ІНТЕНСИВ,0,0
3633,ДИЗАЙН ІНТЕР’ЄРУ. ПРАКТИК,0,0
3633,ВІЗУАЛІЗАЦІЯ ТА МОДЕЛЮВАННЯ ІНТЕР'ЄРУ В 3DS MAX,0,0
3633,ЛАНДШАФТНИЙ ДИЗАЙН. БАЗУС,0,0
3633,ФЕШН ІЛЮСТРАЦІЯ. ОСНОВИ ДИЗАЙНУ ОДЯГУ,0,0
3633,КОНСТРУЮВАННЯ ТА МОДЕЛЮВАННЯ ОДЯГУ. БАЗУС+ПРОФІ,0,0
3633,FASHION-BUSINESS,0,0
3633,АКАДЕМІЯ FASHION-ДИЗАЙНУ,0,0
3633,ГРАФІЧНИЙ ДИЗАЙН. БАЗУС. ONLINE,0,0
3633,ОСНОВИ ГРАФІЧНОГО ДИЗАЙНУ,0,0
3633,ГРАФІЧНИЙ ДИЗАЙН. БАЗУС,0,0
3633,ГРАФІЧНИЙ ТА ВЕБ-ДИЗАЙН. ПРОФІ,0,0
3633,АКАДЕМІЯ ГРАФІЧНОГО ТА ВЕБ-ДИЗАЙНУ,0,0
3633,АРТ-ФОТОГРАФІЯ,0,0
3633,ФЕШН ІЛЮСТРАЦІЯ. ОСНОВИ ДИЗАЙНУ ОДЯГУ,0,0
3633,ПІДГОТОВЧИЙ РІК В CREATIVE DESIGN ACADEMY,0,0
3633,"АКАДЕМІЧНИЙ РИСУНОК, ЖИВОПИС ТА КОМПОЗИЦІЯ",0,0
3633,СКЕТЧИНГ. БАЗУС+ПРОФІ,0,0
3633,ФАКУЛЬТАТИВ З ІСТОРІЇ МИСТЕЦТВА,0,0
3633,ПРОГРАМА НІДЕРЛАНДСЬКОГО ІНСТИТУТУ МАРКЕТИНГУ,0,0
3633,ONLINE / OFFLINE МАРКЕТИНГ,0,0
3633,DIGITAL-МАРКЕТИНГ,0,0
3633,FACEBOOK ТА INSTAGRAM. ЕКСПРЕС-КУРС З НУЛЯ,0,0
3633,ВІЗУАЛЬНИЙ МЕРЧЕНДАЙЗИНГ. OFFLINE/ONLINE,0,0
3633,ГУРТОК ДИЗАЙНУ І КРЕАТИВНОГО МИСЛЕННЯ,0,0
3633,ГУРТОК МИСТЕЦТВА І МАЛЮНКУ,0,0
3633,МИСТЕЦЬКА ШКОЛА ДЛЯ ДІТЕЙ ТА ПІДЛІТКІВ,0,0
3633,АРХІТЕКТУРНА ШКОЛА. ДИЗАЙН ІНТЕР'ЄРУ ДЛЯ ПІДЛІТКІВ,0,0
3633,ШКОЛА ДИЗАЙНУ - ОБЕРИ ПРОФЕСІЮ,0,0
3633,FASHION ДИЗАЙН ДЛЯ ПІДЛІТКІВ,0,0
3633,ГРАФІЧНИЙ ДИЗАЙН ДЛЯ ПІДЛІТКІВ,0,0
3633,MAKEUP ARTIST. PRO,0,0
3633,MAKEUP ARTIST. ПІДВИЩЕННЯ КВАЛІФІКАЦІЇ,0,0
3633,САМОМАКІЯЖ,0,0
3633,BROW MASTER,0,0
3633,БАЗОВИЙ КУРС МАНІКЮРУ З ПОКРИТТЯМ + ДИЗАЙН,0,0
3639,Вивчення практичних основ класики професії кравця,0,0
3639,"Опанування знань про тканини, стилі, техніки розкрою і пошиття",0,0
3639,"Опанування інноваційного мислення, ідей та сучасних технологій пошиття",0,0
3641,Навчання з акторської майстерності,0,0
3641,Навчання в Лабораторії танцю,0,0
3646,Курси програмування,0,0
3646,Основи WEB-розробки,0,0
3646,Java,0,0
3646,Java Advanced,0,0
3646,Java Full Stack developer,0,0
3646,Комплексний курс Java,0,0
3646,С++,0,0
3646,С++ Advanced,0,0
3646,С#,0,0
3646,C# Advanced,0,0
3646,JavaScript,0,0
3646,JavaScript Advanced,0,0
3646,JavaScript Frameworks,0,0
3646,Python,0,0
3646,Python Django,0,0
3646,Microsoft Word.,0,0
3646,Microsoft Excel.,0,0
3646,Mac OS для початківців.,0,0
3646,Linux OS для початківців,0,0
3646,Adobe Photoshop,0,0
3646,Adobe Illustrator,0,0
3646,Adobe Flash,0,0
3646,Action Script,0,0
3646,SEO,0,0
3646,Бухгалтерські курси,0,0
3646,Курси англійської мови ( Всі рівні ).,0,0
3652,Магістерські програми,0,0
3652,Програми управлінського розвитку,0,0
3652,Корпоративні програми,0,0
3664,"Курс ""Дитячий аніматор""",0,0
3667,Цікава інформатика,0,0
3667,Базова комп'ютерна підготовка,0,0
3667,Комплексна комп'ютерна підготовка,0,0
3667,Тривалість програми - 2 роки. Спеціалізована комп'ютерна підготовка (advanced),0,0
3667,Тривалість програми - 10 міс. Професійна веб підготовка (pro),0,0
3667,Професійна дизайн-підготовка (pro),0,0
3667,Школа відео-блогера ФАН-ЮТУБ,0,0
3667,Тривалість програми - 7 міс. Школа художньої цифрової фотографії ФОТО-ФАН,0,0
3667,Комп'ютерний табір,0,0
3667,WEB-студія: ,0,0
3667,Game-студія:,0,0
3667,Робот-студія,0,0
3667,Тренінг-студія,0,0
3690,Парикмахер-универсал  (5 месяцев)  Базовый курс для новичков,0,0
3690,Парикмахер-универсал  (4 месяца)  Базовый для новичков,0,0
3690,Парикмахер-универсал  (3 месяца)  Интенсив,0,0
3690,Экспресс-парикмахер  (3 месяца)  Для работы в экспресс салонах,0,0
3690,Парикмахер-стилист  (3 месяца)  Женский мастер,0,0
3690,Spa уход за волосами  (3 занятия)  Восстановление волос,0,0
3690,"Мужской-парикмахер-стилист  (3 месяца)  Для новичков, Базовый",0,0
3690,Мужской мастер-BarberExpert  (6 занятий)  Повышение квалификации,0,0
3690,"BarberExpert  (2 месяца)  Для новичков, индивидуально",0,0
3690,Парикмахер-универсал  (3 месяца)  Индивидуально,0,0
3690,"Свадебные, вечерние причёски и укладки  (6 занятий)  Группа выходного дня",0,0
3690,Brow-мастер  (2 занятия)  по индивидуальной договорённости,0,0
3690,"Наращивания волос, индивидуально",0,0
3690,"Курс ""Шугаринг с нуля""  Теория-3 часа, Практика- 7 часов",0,0
3690,"Ламинирование, биозавивка и окрашивание ресниц  (1 день)",0,2004
3692,ПАРИКМАХЕР-УНИВЕРСАЛ,0,0
3692,КОЛОРИСТИКА,0,0
3692,НАРАЩИВАНИЕ РЕСНИЦ,0,0
3692,АРХИТЕКТУРА БРОВЕЙ,0,0
3692,ШУГАРИНГ,0,0
3692,НОГТЕВАЯ СТУДИЯ,0,0
3692,ЛАМИНИРОВАНИЕ,0,0
3692,ВИЗАЖ,0,0
3699,КУРС ПАРИКМАХЕРОВ,0,0
3699,КУРС МАНИКЮРА,0,0
3699,КУРС КОСМЕТОЛОГОВ,0,0
3699,КУРС МАКИЯЖА Брови и ресницы,0,0
3758,Базовое обучение парикмахеров,0,0
3758,Курсы мужских стрижек,0,0
3758,Курсы женских стрижек,0,0
3758,Обучение колористике,0,0
3758,Обучение кератиновому выпрямлению Pure Brazilian,0,0
3758,Обучение Кератиновой завивке Plasmante Alter Ego,0,0
3761,Курсы парикмахеров,0,0
3761,Курсы маникюра и педикюра,0,0
3761,Курсы ламинирования ресниц,0,0
3761,Курсы наращивания ресниц,0,0
3761,Курсы пирсинга,0,0
3761,Курсы бровиста,0,0
3768,Школа маркетинга и рекламы,0,0
3768,Школа дизайна,0,0
3768,Школа психологии,0,0
3768,Школа актерского мастерства,0,0
3768,Школа бизнеса,0,0
3768,Фотошкола,0,0
3768,Школа медиа,0,0
3768,Школа визажа и стиля,0,0
3768,Школа рисования,0,0
3768,Кулинарная школа,0,0
3768,Курсы для детей,0,0
3863,Мастер-классы,0,0
3863,Видео уроки-Рецепты,0,0
4436,Курс Pro-IT,0,0
4436,Курсы веб-дизайна,0,0
4436,Курсы 3D-моделирования,0,0
4436,Курсы программирования,0,0
4436,Курсы управления IT-проектами,0,0
4436,Курсы бизнес-анализа,0,0
4436,Курс Excel профи,0,0
4436,Курсы для школьников,0,0
4436,MUM,0,0
4453,Административный персонал,0,0
4453,"Дизайн, декор и съемка",0,0
4453,Информационные технологии,0,0
4453,Производство,0,0
4453,Веб-индустрия и интернет-маркетинг,0,0
4453,Курсы красоты и здоровья,0,0
4453,Свое дело,0,0
4453,Ресторанный бизнес,0,0
4453,"Логистика, внешнеэкономическая деятельность",0,0
4453,Журналистика и СМИ,0,0
4453,Торговля,0,0
4453,Школа иностранных языков,0,0
4453,Строительство и ремонт,0,0
4453,Курсы рукоделия,0,0
4453,Мастер-классы для детей,0,0
4471,ТЕСТИРОВАНИЕ ПО — БАЗОВЫЙ,0,0
4471,ТЕСТИРОВАНИЕ ПО — ПРОДВИНУТЫЙ,0,0
4471,ТЕСТИРОВАНИЕ ПО — КВАЛИФИКАЦИОННЫЙ,0,0
4471,ТЕСТИРОВАНИЕ ИГР,0,0
4471,АВТОМАТИЗАЦИЯ ТЕСТИРОВАНИЯ 0,0,0
4471,АВТОМАТИЗАЦИЯ ТЕСТИРОВАНИЯ 1,0,0
4471,АВТОМАТИЗАЦИЯ ТЕСТИРОВАНИЯ 2,0,0
4471,АВТОМАТИЗАЦИЯ ТЕСТИРОВАНИЯ 3,0,0
4471,QA ENGLISH BASICS,0,0
4471,ТЕСТИРОВАНИЕ БЕЗОПАСНОСТИ ПО,0,0
4471,ТЕСТИРОВАНИЕ ПРОИЗВОДИТЕЛЬНОСТИ ПО,0,0
4471,СТРАТЕГИЯ ТРУДОУСТРОЙСТВА,0,0
4473,КУРСЫ КРАСОТЫ,0,0
4473,БИЗНЕС-КУРСЫ,0,0
4473,ПРОФИ-КУРСЫ,0,0
4473,КУРСЫ ИТ,0,0
4473,КУРСЫ ДИЗАЙНА,0,0
4477,ШКОЛА  Управления:  бизнес курсы для начинающих;,0,0
4477,ШКОЛА  IT:  компьютерные курсы для начинающих;,0,0
4477,ШКОЛА  Специалистов:  мастер курсы для начинающих; ,0,0
4477,ШКОЛА  Дизайна:  курсы дизайна для начинающих; ,0,0
4477,ШКОЛА  Красоты и Стиля:  курсы красоты и стиля для начинающих; ,0,0
4477,ШКОЛА  Иностранных Языков:  курсы иностранных языков для начинающих; ,0,0
4477,ШКОЛА  Ремонта:  курсы по ремонту для начинающих; ,0,0
4477,ШКОЛА  Психологии:  курсы психологии для начинающих.,0,0
4485,Вебинары,0,0
4485,"Семинары, мастер-классы",0,0
4485,Бухгалтерские курсы,0,0
4485,"Финансы, управленческий учет",0,0
4485,"МСФО, DipIFR",0,0
4491,БУХГАЛТЕРСКИЕ КУРСЫ,0,0
4491,СТАЖИРОВКА,0,0
4491,КОМПЬЮТЕРНЫЕ КУРСЫ,0,0
4491,КУРСЫ ОТДЕЛА КАДРОВ,0,0
4491,"КУРС «1 С ЗУП, 1С УПРАВЛЕНИЕ ТОРГОВЛЕЙ»",0,0
4491,ВИДЕОУРОКИ,0,0
4496,Курсы для руководителей и работников кадровой службы,0,0
4496,Курсы для юристов,0,0
4496,Бухгалтерские курсы,0,0
4496,Курсы логистики,0,0
4496,Компьютерные курсы,0,0
4496,Курсы сметчиков,0,0
4496,Курсы менеджмента,0,0
4496,Курсы в сфере красоты и здоровья,0,0
4496,Курсы в сфере сервиса техники и оборудования,0,0
4496,Курсы в сфере кулинарии и ресторанного бизнеса,0,0
4496,Курсы дизайна и рукоделия,0,0
4502,Курс Autodesk Autocad 2019,0,0
4502,Курс Autodesk 3DsMax,0,0
4502,Курс Microsoft Excel Корпоративный формат,0,0
4502,Курс Microsoft Excel Индивидуально,0,0
4502,Курс Autodesk Revit,0,0
4502,Курс Google Adwords и Яндекс Директ + Facebook и Instagram,0,0
4502,КУРС РАЗРАБОТКИ САЙТОВ С ПОМОЩЬЮ TILDA,0,0
4502,КУРС ВЕБ АНАЛИТИКИ GA И ЯМ,0,0
4502,КУРС MICROSOFT POWER POINT,0,0
4502,КУРСЫ ПО ИНТЕРНЕТ МАРКЕТИНГУ,0,0
4508,Языковые курсы,0,0
4508,Компьютерные курсы,0,0
4508,Курсы вязания,0,0
4508,Профессиональные курсы,0,0
4508,Технические специальности,0,0
4508,Курсы салонных мастеров,0,0
4508,Курсы ресторанного бизнеса,0,0
4508,Бухгалтерские курсы,0,0
4508,"Курсы видеомонтажа,",0,0
4508,Курсы косметологов,0,0
4508,Курсы маникюра,0,0
4508,Курсы массажа,0,0
4508,Курсы менеджеров,0,0
4508,Курсы наращивания ресниц,0,0
4508,Курсы парикмахеров,0,0
4508,Курсы татуажа,0,0
4508,Курсы фотография,0,0
4508,курсы шитья,0,0
4512,Oracle,0,0
4512,EC-Council,0,0
4512,Check Point,0,0
4512,ISACA,0,0
4512,ISC2,0,0
4512,Postgres Professional,0,0
4512,EnterpriseDB,0,0
4512,Java,0,0
4512,VMware,0,0
4512,Red Hat,0,0
4512,Cisco,0,0
4512,Juniper,0,0
4512,IBM,0,0
4512,Android,0,0
4512,Python,0,0
4512,Linux/UNIX,0,0
4512,Big Data,0,0
4512,WEB разработка,0,0
4512,СКС ВОЛС,0,0
4512,Информационная безопасность,0,0
4512,ITIL,0,0
4512,IT менеджмент,0,0
4512,Управление проектами,0,0
4512,Курсы для аналитиков,0,0
4512,Курсы для тестировщиков,0,0
4512,Безопасность бизнеса и предприятия,0,0
4512,Дизайн мышления,0,0
4512,Тренинги по развитию бизнеса,0,0
4512,Бизнес тренинги.Soft skills тренинги,0,0
4577,"Курс: ""Пользователь ПК""",0,0
4577,"Курс: ""Менеджер по продажам""",0,0
4577,"Курс: ""Менеджер по персоналу""",0,0
4577,"Курс: ""Основы бухгалтерского учета + 1С:Предприятие 8.3""",0,0
4577,"Курс: ""Adobe Photoshop""",0,0
4577,"Курс: ""Adobe Illustrator""",0,0
4577,"Курс: ""Графический дизайн""",0,0
4577,"Курс: ""Теория и практика бухгалтерского учета и налогов + Бухгалтерия 1С (8.1.2)""",0,0
4577,"Курс: ""3DS MAX""",0,0
4577,"Курс: ""AutoCad""",0,0
4577,"Курс: ""Бухгалтерский учет и налоги для руководителей и предпринимателей""",0,0
4577,"Курс: ""Excel для начинающих"".",0,0
4577,"Курс: ""Транспортная логистика и транспортно-экспедиционная деятельность""",0,0
4577,"Курс: ""1С Кадровик - практик"". ",0,0
4577,"Курс: ""Менеджер по персоналу""",0,0
4577,"Курс: ""HR-менеджер в IT""",0,0
4577,"Курс: ""1С Зарплата и управление персоналом""",0,0
4577,"Курс: ""Складская логистика""",0,0
4577,"Курс: ""Финансовый директор""",0,0
4577,"Курс: ""Графический дизайн""",0,0
4577,"Курс: ""Полиграфический дизайн""",0,0
4577,"Курс: ""Промышленный дизайн""",0,0
4577,"Курс: ""Веб дизайн""",0,0
4577,"Курс: ""UI/UX дизайн""",0,0
4577,"Курс: ""Adobe InDesign""",0,0
4577,"Курс: ""Microsoft Accses""",0,0
4577,"Курс: ""3DMAX""",0,0
4577,"Курс: ""Microsoft Office""",0,0
4577,"Курс: ""Пользователь ПК""",0,0
4651,СЦЕНАРИСТИКА ПРОМО ТА РЕКЛАМИ,195,0
4651,СЦЕНАРИСТИКА КІНО ТА СЕРІАЛІВ,0,0
4651,MOTION DESIGN PRO,195,0
4651,ГРАФІЧНИЙ ДИЗАЙН ТА ІЛЮСТРАЦІЯ,0,0
4651,VIDEOMAKING PRO,0,0
4651,3D ГРАФІКА,0,0
4657,Курси акторської майстерності,0,0
4668,Курс “Швидкочитання та розвиток пам’яті” Курс “Швидкочитання та розвиток пам’яті”,0,0
4668,Школа Шахів,0,0
4668,Курс – Основи фотографії,0,0
4668,Ігри Розуму – Для дітей,0,0
4668,Курс – Відеозйомка та монтаж,0,0
4668,Курс – Супер пам’ять для дітей,0,0
4682,КУРС ВЫХОДНОГО ДНЯ,0,0
4682,ВЕЧЕРНИЙ КУРС,0,0
4682,УТРЕННИЙ КУРС,0,0
4682,ДНЕВНОЙ КУРС,0,0
4682,КУРС «ОСНОВЫ ФОТОГРАФИИ»,0,0
4684,Основы фотографии • курс I,0,0
4684,Продвинутый фотограф • курс II,0,0
4684,Лайтрум для начинающих • фотокурс,0,0
4684,Фотошоп II • Художественная ретушь,0,0
4684,Колористика фотографии,0,0
4684,Композиция фотографии • Д.Богачук,0,0
4684,Основы за 2 дня • курсы фотографа,0,0
4684,Фотошоп Обработка Фотографий • курс для новичков,0,0
4684,Видеосъемка и ВидеоМонтаж,0,0
4684,Пейзаж для всех • экспресс-курс Игоря Червоненко,0,0
4684,Мастер класс по Ню фотографии • Быть собой,0,0
4684,Food фотография • МК «вкусных» кадров Оксаны Сыбыдло,0,0
4684,Курс фотографии для подростков,0,0
4684,Мобилография • Большие успехи маленькой линзы,0,0
4684,Предметная съемка • Евгений Золотов,0,0
4684,Колористика фотографии II,0,0
4684,Креативная фотография. Четыре стихии,0,0
4684,Коммерческое Продвижение Арт-Фотографа,0,0
4684,Фотосессия новорожденных • Елена Пономарева,0,0
4684,Накамерные вспышки • Портативная студия,0,0
4684,Фотосъемка интерьера • Сергей Кадулин,0,0
4684,Digital photography course for beginners,0,0
4684,100 приемов арт-фотографии,0,0
4689,Фотокурс “Швидкий старт”,0,60
4691,Основы цифровой фотографии,0,0
4691,Ретушь в Photoshop с нуля,0,0
4691,Индивидуальное обучение,0,0
4691,Авторский курс ретуши,0,0
4691,Студийный свет,0,0
4691,Мастер-классы и воркшопы,0,0
4698,ОСНОВЫ ФОТОГРАФИИ 1 мес Вт. Чт.,0,0
4698,ОСНОВЫ ФОТОГРАФИИ ВЫХОДНОГО ДНЯ СТАНЬ ФОТОГРАФОМ ЗА 4 НЕДЕЛИ,0,0
4698,"ОСНОВЫ PHOTOSHOP + CAPTURE ONE 1,5 месяца Сб.",0,0
4700,Курс «Старт»,0,0
4700,Курс «Свет | Работа в студии»,0,0
4700,Курс «Композиция в фотографии»,0,0
4700,Курс «Фотографируем на смартфон»,0,0
4700,Мастер-классы и воркшопы по фотографии,0,0
4700,Фотоуроки и мастер-классы для предприятий,0,0
4704,Курсы кройки и шитья,0,0
4704,Курсы стиля и имиджа,0,0
4704,Курсы визажа и макияжа,0,0
4704,Курсы дизайна интерьера,0,0
4704,Курсы журналистики,0,0
4704,Курсы риторики,0,0
4704,Курсы вязания и вышивки,0,0
4704,Курсы дизайна одежды,0,0
4704,Курсы парикмахеров,0,0
4704,Курсы дизайна графического,0,0
4704,Курсы бизнеса,0,0
4704,Курсы рисования,0,0
4704,Курсы маникюра,0,0
4704,курсы декорирования,0,0
